salary_id,job_id,pay_period,currency,compensation_type,standardized_max_salary,standardized_min_salary,standardized_med_salary,currency_encoded,compensation_type_encoded
26020,3905254614,YEARLY,USD,BASE_SALARY,90200.0,48400.0,63918.309907429066,5,0
26021,3905250921,YEARLY,USD,BASE_SALARY,50000.0,41715.0,50000.0,5,0
26022,3905246823,YEARLY,USD,BASE_SALARY,160000.0,130000.0,130000.0,5,0
26023,3901940509,HOURLY,USD,BASE_SALARY,70720.0,62400.0,63918.309907429066,5,0
26024,3903808235,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26025,3903805862,YEARLY,USD,BASE_SALARY,250000.0,200000.0,200000.0,5,0
26026,3901940513,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26027,3903809157,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26028,3903809381,HOURLY,USD,BASE_SALARY,95680.0,83200.0,83200.0,5,0
26029,3905255634,YEARLY,USD,BASE_SALARY,204100.0,110000.0,110000.0,5,0
26030,3901940514,YEARLY,USD,BASE_SALARY,130000.0,110000.0,110000.0,5,0
26031,3903808225,HOURLY,USD,BASE_SALARY,85696.0,73216.0,73216.0,5,0
26032,3901942370,YEARLY,USD,BASE_SALARY,120000.0,100000.0,100000.0,5,0
26033,3905257212,YEARLY,USD,BASE_SALARY,260000.0,220000.0,220000.0,5,0
26034,3903802951,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26035,3905252789,YEARLY,USD,BASE_SALARY,67000.0,41715.0,63918.309907429066,5,0
26036,3905256364,HOURLY,USD,BASE_SALARY,135200.0,124800.0,124800.0,5,0
26037,3901941452,YEARLY,USD,BASE_SALARY,85000.0,75000.0,75000.0,5,0
26038,3901936776,YEARLY,USD,BASE_SALARY,55000.0,50000.0,55000.0,5,0
26039,3903803818,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26040,3905257326,YEARLY,USD,BASE_SALARY,100.0,95.0,100.0,5,0
26041,3903804912,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26042,3903811025,YEARLY,USD,BASE_SALARY,195000.0,185000.0,185000.0,5,0
26043,3901940523,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26044,3903806763,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
26045,3903807727,YEARLY,USD,BASE_SALARY,250000.0,200000.0,200000.0,5,0
26046,3903810194,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
26047,3905257167,HOURLY,USD,BASE_SALARY,62400.0,37440.0,62400.0,5,0
26048,3901943443,HOURLY,USD,BASE_SALARY,166400.0,145600.0,145600.0,5,0
26049,3715891138,YEARLY,USD,BASE_SALARY,65000.0,45000.0,63918.309907429066,5,0
26050,3901942371,HOURLY,USD,BASE_SALARY,114400.0,104000.0,104000.0,5,0
26051,3727712512,YEARLY,USD,BASE_SALARY,65000.0,55000.0,63918.309907429066,5,0
26052,3901940526,HOURLY,USD,BASE_SALARY,52000.0,52000.0,52000.0,5,0
26053,3903807729,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26054,3901943437,HOURLY,USD,BASE_SALARY,145600.0,128960.0,128960.0,5,0
26055,3905260018,HOURLY,USD,BASE_SALARY,41600.0,37440.0,41600.0,5,0
26056,3901942391,HOURLY,USD,BASE_SALARY,43680.0,41600.0,43680.0,5,0
26057,3903808483,YEARLY,USD,BASE_SALARY,85000.0,75000.0,75000.0,5,0
26058,3901938597,YEARLY,USD,BASE_SALARY,70000.0,60000.0,63918.309907429066,5,0
26059,3901936770,HOURLY,USD,BASE_SALARY,208000.0,187200.0,187200.0,5,0
26060,3903808375,YEARLY,USD,BASE_SALARY,43025.0,40512.0,43025.0,5,0
26061,2748500131,YEARLY,USD,BASE_SALARY,154398.4,131227.2,131227.2,5,0
26062,3903811043,YEARLY,USD,BASE_SALARY,150000.0,100000.0,100000.0,5,0
26063,3901936749,HOURLY,USD,BASE_SALARY,62400.0,41600.0,62400.0,5,0
26064,3903810257,YEARLY,USD,BASE_SALARY,110000.0,100000.0,100000.0,5,0
26065,3905255745,YEARLY,USD,BASE_SALARY,165000.0,120000.0,120000.0,5,0
26066,3905252921,YEARLY,USD,BASE_SALARY,110000.0,110000.0,110000.0,5,0
26067,3905260028,YEARLY,USD,BASE_SALARY,90000.0,70000.0,70000.0,5,0
26068,3905251896,HOURLY,USD,BASE_SALARY,34840.0,34320.0,34840.0,5,0
26069,3901942382,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26070,3901940546,YEARLY,USD,BASE_SALARY,92000.0,58500.0,63918.309907429066,5,0
26071,3903811108,YEARLY,USD,BASE_SALARY,200000.0,170000.0,170000.0,5,0
26072,3903809413,HOURLY,USD,BASE_SALARY,135200.0,114400.0,114400.0,5,0
26073,3905260020,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
26074,3905256394,HOURLY,USD,BASE_SALARY,99840.0,87360.0,87360.0,5,0
26075,3901936809,HOURLY,USD,BASE_SALARY,81120.0,60320.0,63918.309907429066,5,0
26076,3901940433,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
26077,3905255755,YEARLY,USD,BASE_SALARY,135000.0,100000.0,100000.0,5,0
26078,3903805923,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
26079,3905257355,HOURLY,USD,BASE_SALARY,83200.0,79040.0,79040.0,5,0
26080,3905256260,HOURLY,USD,BASE_SALARY,46592.0,43472.0,46592.0,5,0
26081,3905258416,HOURLY,USD,BASE_SALARY,47840.0,41600.0,47840.0,5,0
26082,3903809464,YEARLY,USD,BASE_SALARY,250000.0,175000.0,175000.0,5,0
26083,3905257266,YEARLY,USD,BASE_SALARY,210000.0,150000.0,150000.0,5,0
26084,3903811123,HOURLY,USD,BASE_SALARY,66352.0,47424.0,63918.309907429066,5,0
26085,3905256286,YEARLY,USD,BASE_SALARY,156900.0,91000.0,91000.0,5,0
26086,3905261402,HOURLY,USD,BASE_SALARY,149760.0,135200.0,135200.0,5,0
26087,3905261319,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26088,3771168117,HOURLY,USD,BASE_SALARY,31200.0,20800.0,31200.0,5,0
26089,3901942187,YEARLY,USD,BASE_SALARY,34.0,33.0,34.0,5,0
26090,3905261030,YEARLY,USD,BASE_SALARY,300000.0,275000.0,275000.0,5,0
26091,3905252930,HOURLY,USD,BASE_SALARY,97760.0,83200.0,83200.0,5,0
26092,3905259011,HOURLY,USD,BASE_SALARY,27560.0,23400.0,27560.0,5,0
26093,3903810260,YEARLY,USD,BASE_SALARY,110.0,90.0,110.0,5,0
26094,3901937722,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26095,3905257522,HOURLY,USD,BASE_SALARY,135200.0,124800.0,124800.0,5,0
26096,3905256285,HOURLY,USD,BASE_SALARY,99840.0,20800.0,63918.309907429066,5,0
26097,3905262480,HOURLY,USD,BASE_SALARY,110240.0,104000.0,104000.0,5,0
26098,3901943464,YEARLY,USD,BASE_SALARY,150000.0,125000.0,125000.0,5,0
26099,3905259616,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26100,3901937654,HOURLY,USD,BASE_SALARY,191360.0,176800.0,176800.0,5,0
26101,3901937803,YEARLY,USD,BASE_SALARY,50.0,45.0,50.0,5,0
26102,3901936796,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
26103,3905261793,YEARLY,USD,BASE_SALARY,248857.7,152861.28,152861.28,5,0
26104,3901942416,YEARLY,USD,BASE_SALARY,100000.0,80000.0,80000.0,5,0
26105,3901939553,YEARLY,USD,BASE_SALARY,267145.0,166000.0,166000.0,5,0
26106,3901942413,YEARLY,USD,BASE_SALARY,105000.0,90000.0,90000.0,5,0
26107,3903809297,YEARLY,USD,BASE_SALARY,160000.0,70000.0,70000.0,5,0
26108,3901937801,YEARLY,USD,BASE_SALARY,95000.0,75000.0,75000.0,5,0
26109,3901942407,YEARLY,USD,BASE_SALARY,100000.0,80000.0,80000.0,5,0
26110,3903808575,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
26111,3901941490,HOURLY,USD,BASE_SALARY,104000.0,95680.0,95680.0,5,0
26112,3901938616,YEARLY,USD,BASE_SALARY,95000.0,85000.0,85000.0,5,0
26113,3905256363,HOURLY,USD,BASE_SALARY,83200.0,70720.0,70720.0,5,0
26114,3901939438,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26115,3861166245,YEARLY,USD,BASE_SALARY,100000.0,80000.0,80000.0,5,0
26116,3905260698,HOURLY,USD,BASE_SALARY,124800.0,104000.0,104000.0,5,0
26117,3903806853,YEARLY,USD,BASE_SALARY,125000.0,120000.0,120000.0,5,0
26118,3905264431,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
26119,3903810279,HOURLY,USD,BASE_SALARY,93600.0,83200.0,83200.0,5,0
26120,3905262573,HOURLY,USD,BASE_SALARY,37440.0,34320.0,37440.0,5,0
26121,3901939486,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26122,3901938628,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
26123,3905268136,YEARLY,USD,BASE_SALARY,84000.0,69000.0,69000.0,5,0
26124,3903810302,YEARLY,USD,BASE_SALARY,325000.0,250000.0,250000.0,5,0
26125,3901936825,YEARLY,USD,BASE_SALARY,115000.0,110000.0,110000.0,5,0
26126,3901942438,HOURLY,USD,BASE_SALARY,74880.0,62400.0,63918.309907429066,5,0
26127,3903811132,YEARLY,USD,BASE_SALARY,220000.0,140000.0,140000.0,5,0
26128,3905270115,HOURLY,USD,BASE_SALARY,56160.0,39915.200000000004,56160.0,5,0
26129,3903806857,HOURLY,USD,BASE_SALARY,41600.0,39520.0,41600.0,5,0
26130,3903809512,YEARLY,USD,BASE_SALARY,110000.0,80000.0,80000.0,5,0
26131,3901940486,MONTHLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26132,3901939547,YEARLY,USD,BASE_SALARY,160000.0,110000.0,110000.0,5,0
26133,3901936818,YEARLY,USD,BASE_SALARY,130000.0,90000.0,90000.0,5,0
26134,3903806894,HOURLY,USD,BASE_SALARY,72800.0,62400.0,63918.309907429066,5,0
26135,3905263776,HOURLY,USD,BASE_SALARY,83200.0,72800.0,72800.0,5,0
26136,3901943425,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
26137,3905262545,HOURLY,USD,BASE_SALARY,58240.0,52000.0,58240.0,5,0
26138,3905265220,YEARLY,USD,BASE_SALARY,25.0,22.0,25.0,5,0
26139,3901939523,YEARLY,USD,BASE_SALARY,96500.0,75300.0,75300.0,5,0
26140,3901939567,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26141,3901940571,YEARLY,USD,BASE_SALARY,75000.0,60000.0,63918.309907429066,5,0
26142,3901942430,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26143,3901940538,HOURLY,USD,BASE_SALARY,39520.0,33280.0,39520.0,5,0
26144,3901939546,HOURLY,USD,BASE_SALARY,47840.0,37440.0,47840.0,5,0
26145,3905259091,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
26146,3901943463,YEARLY,USD,BASE_SALARY,110000.0,90000.0,90000.0,5,0
26147,3901943215,YEARLY,USD,BASE_SALARY,225000.0,200000.0,200000.0,5,0
26148,3903806865,YEARLY,USD,BASE_SALARY,120.0,105.0,120.0,5,0
26149,3901941301,HOURLY,USD,BASE_SALARY,52000.0,35360.0,52000.0,5,0
26150,3901936846,HOURLY,USD,BASE_SALARY,47840.0,39520.0,47840.0,5,0
26151,3905258352,HOURLY,USD,BASE_SALARY,76190.40000000001,50793.600000000006,63918.309907429066,5,0
26152,3901941531,YEARLY,USD,BASE_SALARY,68000.0,58000.0,63918.309907429066,5,0
26153,3901938654,HOURLY,USD,BASE_SALARY,74880.0,68640.0,68640.0,5,0
26154,3901936840,YEARLY,USD,BASE_SALARY,100795.0,86420.0,86420.0,5,0
26155,3901942462,HOURLY,USD,BASE_SALARY,47840.0,39520.0,47840.0,5,0
26156,3905272148,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26157,3901943516,YEARLY,USD,BASE_SALARY,67000.0,60000.0,63918.309907429066,5,0
26158,3901939582,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
26159,3901943503,YEARLY,USD,BASE_SALARY,75000.0,65000.0,65000.0,5,0
26160,3901936855,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
26161,3905265971,YEARLY,USD,BASE_SALARY,130000.0,115000.0,115000.0,5,0
26162,3905271078,YEARLY,USD,BASE_SALARY,115000.0,85000.0,85000.0,5,0
26163,3903810250,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
26164,3901943500,HOURLY,USD,BASE_SALARY,101025.6,75878.4,75878.4,5,0
26165,3905265732,HOURLY,USD,BASE_SALARY,66560.0,62400.0,63918.309907429066,5,0
26166,3905271235,HOURLY,USD,BASE_SALARY,52000.0,41600.0,52000.0,5,0
26167,3905271515,HOURLY,USD,BASE_SALARY,93995.2,65998.4,65998.4,5,0
26168,3905267930,YEARLY,USD,BASE_SALARY,290000.0,200000.0,200000.0,5,0
26169,3901941557,YEARLY,USD,BASE_SALARY,65000.0,60000.0,63918.309907429066,5,0
26170,3903811050,YEARLY,USD,BASE_SALARY,204000.0,150000.0,150000.0,5,0
26171,3905267921,YEARLY,USD,BASE_SALARY,72500.0,68000.0,68000.0,5,0
26172,3901938666,YEARLY,USD,BASE_SALARY,78430.65,60062.18,63918.309907429066,5,0
26173,3901936857,YEARLY,USD,BASE_SALARY,110000.0,90000.0,90000.0,5,0
26174,3903811231,YEARLY,USD,BASE_SALARY,85000.0,65000.0,65000.0,5,0
26175,3901939597,YEARLY,USD,BASE_SALARY,70000.0,65000.0,65000.0,5,0
26176,3905273445,YEARLY,USD,BASE_SALARY,118732.64,80658.76,80658.76,5,0
26177,3901943529,YEARLY,USD,BASE_SALARY,105000.0,80000.0,80000.0,5,0
26178,3905259087,YEARLY,USD,BASE_SALARY,524000.0,474000.0,474000.0,5,0
26179,3901942471,YEARLY,USD,BASE_SALARY,113000.0,81780.0,81780.0,5,0
26180,3905267892,YEARLY,USD,BASE_SALARY,250000.0,120000.0,120000.0,5,0
26181,3905275307,YEARLY,USD,BASE_SALARY,85000.0,66000.0,66000.0,5,0
26182,3901943521,HOURLY,USD,BASE_SALARY,39520.0,37440.0,39520.0,5,0
26183,3905269695,YEARLY,USD,BASE_SALARY,80000.0,60000.0,63918.309907429066,5,0
26184,3901939459,YEARLY,USD,BASE_SALARY,60000.0,55000.0,60000.0,5,0
26185,3905265912,HOURLY,USD,BASE_SALARY,166400.0,156000.0,156000.0,5,0
26186,3905252912,YEARLY,USD,BASE_SALARY,360600.0,258400.0,258400.0,5,0
26187,3901936779,YEARLY,USD,BASE_SALARY,110000.0,92000.0,92000.0,5,0
26188,3903804845,YEARLY,USD,BASE_SALARY,304000.0,159000.0,159000.0,5,0
26189,3901941563,HOURLY,USD,BASE_SALARY,89440.0,58240.0,63918.309907429066,5,0
26190,3905272729,YEARLY,USD,BASE_SALARY,70.0,60.0,70.0,5,0
26191,3903808689,HOURLY,USD,BASE_SALARY,124800.0,104000.0,104000.0,5,0
26192,3901942470,HOURLY,USD,BASE_SALARY,79040.0,70720.0,70720.0,5,0
26193,3901943532,YEARLY,USD,BASE_SALARY,130000.0,110000.0,110000.0,5,0
26194,3901942482,YEARLY,USD,BASE_SALARY,125000.0,100000.0,100000.0,5,0
26195,3901941547,HOURLY,USD,BASE_SALARY,88046.4,81120.0,81120.0,5,0
26196,3903809575,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,200000.0,5,0
26197,3905258365,YEARLY,USD,BASE_SALARY,200000.0,151300.0,151300.0,5,0
26198,3901940595,YEARLY,USD,BASE_SALARY,115000.0,101000.0,101000.0,5,0
26199,3905270641,YEARLY,USD,BASE_SALARY,75000.0,60000.0,63918.309907429066,5,0
26200,3905276307,YEARLY,USD,BASE_SALARY,140000.0,125000.0,125000.0,5,0
26201,3905269925,YEARLY,USD,BASE_SALARY,175000.0,114583.0,114583.0,5,0
26202,3901940614,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26203,3905268507,HOURLY,USD,BASE_SALARY,49816.0,46550.4,49816.0,5,0
26204,3901938661,YEARLY,USD,BASE_SALARY,68000.0,58000.0,63918.309907429066,5,0
26205,3901942446,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26206,3901936892,HOURLY,USD,BASE_SALARY,52000.0,41600.0,52000.0,5,0
26207,3903814028,YEARLY,USD,BASE_SALARY,140000.0,120000.0,120000.0,5,0
26208,3903807815,YEARLY,USD,BASE_SALARY,130000.0,125000.0,125000.0,5,0
26209,3905258489,YEARLY,USD,BASE_SALARY,234850.0,149200.0,149200.0,5,0
26210,3903811282,HOURLY,USD,BASE_SALARY,87360.0,87360.0,87360.0,5,0
26211,3901936623,YEARLY,USD,BASE_SALARY,65000.0,50000.0,63918.309907429066,5,0
26212,3905262181,YEARLY,USD,BASE_SALARY,105100.0,70100.0,70100.0,5,0
26213,3903811291,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26214,3905256794,HOURLY,USD,BASE_SALARY,62400.0,56160.0,62400.0,5,0
26215,3905254829,YEARLY,USD,BASE_SALARY,210000.0,130000.0,130000.0,5,0
26216,3901942411,YEARLY,USD,BASE_SALARY,113500.0,76500.0,76500.0,5,0
26217,3905257381,YEARLY,USD,BASE_SALARY,58000.0,50000.0,58000.0,5,0
26218,3905276567,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26219,3905263034,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26220,3905256513,YEARLY,USD,BASE_SALARY,132000.0,79000.0,79000.0,5,0
26221,3905258618,YEARLY,USD,BASE_SALARY,78200.0,52200.0,63918.309907429066,5,0
26222,3905263166,YEARLY,USD,BASE_SALARY,150000.0,90000.0,90000.0,5,0
26223,3901941596,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26224,3901939611,HOURLY,USD,BASE_SALARY,83200.0,62400.0,63918.309907429066,5,0
26225,3905259275,YEARLY,USD,BASE_SALARY,132000.0,79000.0,79000.0,5,0
26226,3905277149,YEARLY,USD,BASE_SALARY,130000.0,90000.0,90000.0,5,0
26227,3905280262,YEARLY,USD,BASE_SALARY,110000.0,90000.0,90000.0,5,0
26228,3901942412,HOURLY,USD,BASE_SALARY,53040.0,36920.0,53040.0,5,0
26229,3903809618,HOURLY,USD,BASE_SALARY,104728.0,66560.0,66560.0,5,0
26230,3905271958,YEARLY,USD,BASE_SALARY,80000.0,70000.0,70000.0,5,0
26231,3901936917,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
26232,3728459637,YEARLY,USD,BASE_SALARY,225.0,200.0,225.0,5,0
26233,3905264017,YEARLY,USD,BASE_SALARY,175375.0,105225.0,105225.0,5,0
26234,3905262066,YEARLY,USD,BASE_SALARY,234850.0,149200.0,149200.0,5,0
26235,3816179292,YEARLY,USD,BASE_SALARY,700000.0,100000.0,100000.0,5,0
26236,3905282002,HOURLY,USD,BASE_SALARY,82992.0,67995.2,67995.2,5,0
26237,3901937863,YEARLY,USD,BASE_SALARY,58000.0,50000.0,58000.0,5,0
26238,3901939618,YEARLY,USD,BASE_SALARY,52000.0,48000.0,52000.0,5,0
26239,3901937866,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,214323.2,5,0
26240,3905276446,YEARLY,USD,BASE_SALARY,115000.0,75000.0,75000.0,5,0
26241,3903806864,MONTHLY,USD,BASE_SALARY,120000.0,63000.0,63918.309907429066,5,0
26242,3901939641,YEARLY,USD,BASE_SALARY,140000.0,130000.0,130000.0,5,0
26243,3901939593,YEARLY,USD,BASE_SALARY,85000.0,50000.0,63918.309907429066,5,0
26244,3901938717,YEARLY,USD,BASE_SALARY,150000.0,130000.0,130000.0,5,0
26245,3903811139,HOURLY,USD,BASE_SALARY,65520.0,45760.0,63918.309907429066,5,0
26246,3901939650,YEARLY,USD,BASE_SALARY,80000.0,65000.0,65000.0,5,0
26247,3901937901,YEARLY,USD,BASE_SALARY,150000.0,115000.0,115000.0,5,0
26248,3901938689,HOURLY,USD,BASE_SALARY,58240.0,49920.0,58240.0,5,0
26249,3905285168,YEARLY,USD,BASE_SALARY,60000.0,50000.0,60000.0,5,0
26250,3905276674,YEARLY,USD,BASE_SALARY,85000.0,65000.0,65000.0,5,0
26251,3905274918,HOURLY,USD,BASE_SALARY,72800.0,58240.0,63918.309907429066,5,0
26252,3903812023,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26253,3901939640,YEARLY,USD,BASE_SALARY,110000.0,95000.0,95000.0,5,0
26254,3903807803,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26255,3903810277,HOURLY,USD,BASE_SALARY,65520.0,45760.0,63918.309907429066,5,0
26256,3903808790,HOURLY,USD,BASE_SALARY,72800.0,62400.0,63918.309907429066,5,0
26257,3905272928,YEARLY,USD,BASE_SALARY,85000.0,68000.0,68000.0,5,0
26258,3905279778,HOURLY,USD,BASE_SALARY,72800.0,56160.0,63918.309907429066,5,0
26259,3901936817,HOURLY,USD,BASE_SALARY,52000.0,45760.0,52000.0,5,0
26260,3903810435,YEARLY,USD,BASE_SALARY,125.0,100.0,125.0,5,0
26261,3903806863,HOURLY,USD,BASE_SALARY,68660.8,47507.2,63918.309907429066,5,0
26262,3903805973,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26263,3903808581,MONTHLY,USD,BASE_SALARY,120000.0,63000.0,63918.309907429066,5,0
26264,3903809477,HOURLY,USD,BASE_SALARY,47840.0,34320.0,47840.0,5,0
26265,3903812024,HOURLY,USD,BASE_SALARY,57200.0,47840.0,57200.0,5,0
26266,3905277546,HOURLY,USD,BASE_SALARY,43680.0,41600.0,43680.0,5,0
26267,3905263562,HOURLY,USD,BASE_SALARY,119787.20000000001,76606.4,76606.4,5,0
26268,3901940602,YEARLY,USD,BASE_SALARY,200000.0,150000.0,150000.0,5,0
26269,3905284293,YEARLY,USD,BASE_SALARY,96000.0,73000.0,73000.0,5,0
26270,3905265680,HOURLY,USD,BASE_SALARY,44512.0,39561.6,44512.0,5,0
26271,3901936925,YEARLY,USD,BASE_SALARY,140000.0,100000.0,100000.0,5,0
26272,3903807575,YEARLY,USD,BASE_SALARY,155000.0,118000.0,118000.0,5,0
26273,3903810325,HOURLY,USD,BASE_SALARY,35360.0,29120.0,35360.0,5,0
26274,3901941522,YEARLY,USD,BASE_SALARY,96000.0,67200.0,67200.0,5,0
26275,3905267642,HOURLY,USD,BASE_SALARY,44387.2,35505.6,44387.2,5,0
26276,3905279850,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26277,3905267637,YEARLY,USD,BASE_SALARY,110447.0,98175.0,98175.0,5,0
26278,3901943589,YEARLY,USD,BASE_SALARY,70032.0,56028.0,63918.309907429066,5,0
26279,3903808386,YEARLY,USD,BASE_SALARY,60000.0,57000.0,60000.0,5,0
26280,3901938733,YEARLY,USD,BASE_SALARY,47000.0,45000.0,47000.0,5,0
26281,3905282337,HOURLY,USD,BASE_SALARY,256035520.0,204811360.0,204811360.0,5,0
26282,3903806710,YEARLY,USD,BASE_SALARY,100000.0,65000.0,65000.0,5,0
26283,3901943545,YEARLY,USD,BASE_SALARY,275000.0,150000.0,150000.0,5,0
26284,3905271198,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26285,3905270262,HOURLY,USD,BASE_SALARY,36670.4,32780.8,36670.4,5,0
26286,3903812340,HOURLY,USD,BASE_SALARY,72800.0,62400.0,63918.309907429066,5,0
26287,3901942514,HOURLY,USD,BASE_SALARY,83200.0,62400.0,63918.309907429066,5,0
26288,3901939661,HOURLY,USD,BASE_SALARY,156000.0,135200.0,135200.0,5,0
26289,3903813106,YEARLY,USD,BASE_SALARY,120000.0,90000.0,90000.0,5,0
26290,3901937914,HOURLY,USD,BASE_SALARY,41600.0,31200.0,41600.0,5,0
26291,3903808626,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26292,3905251873,YEARLY,USD,BASE_SALARY,45000.0,38000.0,45000.0,5,0
26293,3905266630,HOURLY,USD,BASE_SALARY,44512.0,39561.6,44512.0,5,0
26294,3901940678,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26295,3903811335,HOURLY,USD,BASE_SALARY,124800.0,114400.0,114400.0,5,0
26296,3903813021,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26297,3901939573,YEARLY,USD,BASE_SALARY,82000.0,57400.0,63918.309907429066,5,0
26298,3901943496,HOURLY,USD,BASE_SALARY,135200.0,93600.0,93600.0,5,0
26299,3905268958,YEARLY,USD,BASE_SALARY,155000.0,130000.0,130000.0,5,0
26300,3905282729,YEARLY,USD,BASE_SALARY,200000.0,180000.0,180000.0,5,0
26301,3905269335,HOURLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,195226.28436716762,5,0
26302,3901937849,YEARLY,USD,BASE_SALARY,71500.0,53625.0,63918.309907429066,5,0
26303,3905284335,HOURLY,USD,BASE_SALARY,145600.0,124800.0,124800.0,5,0
26304,3905287195,YEARLY,USD,BASE_SALARY,80000.0,62000.0,63918.309907429066,5,0
26305,3905286263,HOURLY,USD,BASE_SALARY,118560.0,108160.0,108160.0,5,0
26306,3901942511,YEARLY,USD,BASE_SALARY,140000.0,100000.0,100000.0,5,0
26307,3905283532,YEARLY,USD,BASE_SALARY,175000.0,140000.0,140000.0,5,0
26308,3903815170,YEARLY,USD,BASE_SALARY,255613.1251742856,195226.28436716762,233615.0,5,0
26309,3901941536,YEARLY,USD,BASE_SALARY,124280.0,80510.0,80510.0,5,0
26310,3901943513,YEARLY,USD,BASE_SALARY,51980.0,33670.0,51980.0,5,0
26311,3901937847,YEARLY,USD,BASE_SALARY,65000.0,48700.0,63918.309907429066,5,0
26312,3901939682,HOURLY,USD,BASE_SALARY,62400.0,52000.0,62400.0,5,0
26313,3901941541,YEARLY,USD,BASE_SALARY,65000.0,48700.0,63918.309907429066,5,0
26314,3901943518,YEARLY,USD,BASE_SALARY,65000.0,48700.0,63918.309907429066,5,0
26315,3901940593,YEARLY,USD,BASE_SALARY,68250.0,51188.0,63918.309907429066,5,0
26316,3901940685,HOURLY,USD,BASE_SALARY,149760.0,139360.0,139360.0,5,0
26317,3903808946,YEARLY,USD,BASE_SALARY,65000.0,55000.0,63918.309907429066,5,0
26318,3905261689,HOURLY,USD,BASE_SALARY,57012.8,38667.2,57012.8,5,0
