company_id,employee_count,follower_count,time_recorded
99344594,91,283,2024-04-19 20:07:15
6575553,40692,1038739,2024-04-19 20:07:15
4005593,22,37,2024-04-19 20:07:15
1589496,3620,90466,2024-04-19 20:07:15
851438,258,4893,2024-04-19 20:07:15
2207758,112,623,2024-04-19 20:07:15
37722,1865,30312,2024-04-19 20:07:15
11233523,225,4743,2024-04-19 20:07:15
7045247,2,133,2024-04-19 20:07:15
717971,45,175,2024-04-19 20:07:15
70418712,15,1513,2024-04-19 20:07:15
36676,210,105910,2024-04-19 20:07:15
43325,873,82090,2024-04-19 20:07:15
1106438,130,882,2024-04-19 20:07:15
1929,22479,1745116,2024-04-19 20:07:15
400495,374,13213,2024-04-19 20:07:15
16231150,59,17795,2024-04-19 20:07:15
68616998,14,528,2024-04-19 20:07:15
99898,310,9607,2024-04-19 20:07:15
35617099,87,534,2024-04-19 20:07:15
133216,156,7264,2024-04-19 20:07:15
6737425,37,379,2024-04-19 20:07:15
11084724,92,19685,2024-04-19 20:07:15
78676,108,14062,2024-04-19 20:07:15
327838,185,4340,2024-04-19 20:07:15
9481810,45,859,2024-04-19 20:07:15
28141046,87,2384,2024-04-19 20:07:15
17394,1005,24082,2024-04-19 20:07:15
13655403,205,26013,2024-04-19 20:08:11
1017299,144,2607,2024-04-19 20:08:11
4100,5986,255572,2024-04-19 20:08:11
10594479,42,33737,2024-04-19 20:08:11
102000031,0,1,2024-04-19 20:08:11
8951937,0,1,2024-04-19 20:08:11
141118,13,2462,2024-04-19 20:08:11
1623491,76,12254,2024-04-19 20:08:11
2909139,835,16689,2024-04-19 20:08:11
1222117,846,20398,2024-04-19 20:08:11
4451588,29,538,2024-04-19 20:08:11
100911061,1,39,2024-04-19 20:08:11
15157241,606,21362,2024-04-19 20:08:11
4914,85221,421025,2024-04-19 20:08:11
479833,33,24076,2024-04-19 20:08:11
14947,3547,71860,2024-04-19 20:08:11
1799,65757,2741097,2024-04-19 20:08:11
18901172,16,4279,2024-04-19 20:08:11
18892393,15,98,2024-04-19 20:08:11
98396104,1630,61154,2024-04-19 20:08:11
3109431,54,4500,2024-04-19 20:08:11
2583647,451,11862,2024-04-19 20:08:11
162570,2130,59873,2024-04-19 20:08:11
55762893,59,726,2024-04-19 20:08:11
82978384,7,55,2024-04-19 20:08:11
25522,14812,70416,2024-04-19 21:16:19
12345,4105,26750,2024-04-19 21:16:19
32469,5576,22454,2024-04-19 21:16:19
2203697,9287,834668,2024-04-19 21:16:19
3761392,273,7654,2024-04-19 21:16:19
8455,8055,37031,2024-04-19 21:16:19
14016539,25,8345,2024-04-19 21:16:19
73795087,234,5002,2024-04-19 21:16:19
63956,427,11269,2024-04-19 21:16:19
5603,2222,30299,2024-04-19 21:16:19
51063,953,24697,2024-04-19 21:16:19
51642499,90,855,2024-04-19 21:16:19
167251,3703,448926,2024-04-19 21:16:19
276308,23,2427,2024-04-19 21:16:19
164527,21113,144554,2024-04-19 21:16:19
18140543,2,23573,2024-04-19 21:16:19
98661874,2,1456,2024-04-19 21:16:19
65031611,591,2789,2024-04-19 21:16:19
163632,5720,52663,2024-04-19 21:16:19
96928878,4,259,2024-04-19 21:16:19
5102948,5555,167616,2024-04-19 21:16:19
23707268,7,516,2024-04-19 21:16:19
162752,3305,100447,2024-04-19 21:16:19
26981,2140,20953,2024-04-19 21:16:48
16268827,10598,274297,2024-04-19 21:16:48
1164803,422,3586,2024-04-19 21:16:48
99888,270,10284,2024-04-19 21:16:48
9570,2054,32532,2024-04-19 21:16:48
27523,319,22249,2024-04-19 21:16:48
64982566,182,12009,2024-04-19 21:16:48
629425,507,9952,2024-04-19 21:16:48
12749,783,19143,2024-04-19 21:16:48
1038,435078,15221049,2024-04-19 21:18:03
1300309,1464,12954,2024-04-19 21:18:03
163019,10150,51265,2024-04-19 21:18:03
2662740,118,28418,2024-04-19 21:18:03
52950123,189,1683,2024-04-19 21:18:03
47905,5662,65322,2024-04-19 21:18:03
26507048,79,5885,2024-04-19 21:18:03
54684,129,7921,2024-04-19 21:18:03
21836,643,1549123,2024-04-19 21:18:03
97403489,2,53,2024-04-19 21:18:03
18946009,22,431,2024-04-19 21:18:03
46789,160,12310,2024-04-19 21:18:03
3863363,15055,32978,2024-04-19 21:18:03
14038,7430,192502,2024-04-19 21:18:03
21269,5338,130787,2024-04-19 21:18:03
47475,190,74235,2024-04-19 21:18:03
1618165,847,13293,2024-04-19 21:18:03
167013,12896,91733,2024-04-19 21:18:03
239252,2647,122182,2024-04-19 21:18:03
1214303,712,18608,2024-04-19 21:18:03
19745,748,13124,2024-04-19 21:18:03
166958,5938,33764,2024-04-19 21:18:03
33782,557,12721,2024-04-19 21:18:03
6366940,48,2381,2024-04-19 21:18:03
365968,804,25049,2024-04-19 21:18:03
262098,157,29127,2024-04-19 21:18:03
3003740,97,6013,2024-04-19 21:18:03
27064924,858,9938,2024-04-19 21:19:12
373159,4524,37604,2024-04-19 21:19:12
10279761,8816,1069637,2024-04-19 21:19:12
88081,78,13469,2024-04-19 21:19:12
16172691,739,37197,2024-04-19 21:19:12
166212,7933,48677,2024-04-19 21:19:12
68543,9098,159966,2024-04-19 21:19:12
2869053,1414,79139,2024-04-19 21:19:12
33377,1656,21997,2024-04-19 21:19:12
95072982,41,1910,2024-04-19 21:19:12
2400951,64,7403,2024-04-19 21:19:12
7331,4584,41639,2024-04-19 21:19:12
18324710,10037,442856,2024-04-19 21:19:12
1666998,419,8986,2024-04-19 21:19:12
63855,384,3532,2024-04-19 21:19:12
5618,11030,330813,2024-04-19 21:19:12
1471368,4789,72362,2024-04-19 21:20:14
25027079,1612,48978,2024-04-19 21:20:14
77301,12278,65145,2024-04-19 21:20:14
74900349,1393,183891,2024-04-19 21:20:14
1544,55565,1430662,2024-04-19 21:20:14
26745,5067,49202,2024-04-19 21:20:14
7952,14952,93662,2024-04-19 21:20:14
52112,1184,11034,2024-04-19 21:20:14
47420,2462,27890,2024-04-19 21:20:14
164207,2843,11599,2024-04-19 21:20:14
64638177,889,18247,2024-04-19 21:20:14
4813,19522,355216,2024-04-19 21:20:14
8294,4380,31462,2024-04-19 21:20:14
2623,7059,65274,2024-04-19 21:20:14
5851138,1621,22223,2024-04-19 21:20:14
163643,6089,100005,2024-04-19 21:20:14
61158,195,211899,2024-04-19 21:20:14
101371136,1,29,2024-04-19 21:20:14
730660,226,7650,2024-04-19 21:20:14
2773083,9160,96814,2024-04-19 21:20:14
96366777,16875,139320,2024-04-19 21:20:14
21980,1582,10021,2024-04-19 21:20:14
2576467,4,727,2024-04-19 21:20:14
97523,497,21318,2024-04-19 21:20:14
20088,5297,21701,2024-04-19 21:21:19
3165266,1285,137471,2024-04-19 21:21:19
97442184,2,10,2024-04-19 21:21:19
13946,4311,112010,2024-04-19 21:21:19
245148,1648,40299,2024-04-19 21:21:19
15633,10733,499849,2024-04-19 21:21:19
10567,1879,46556,2024-04-19 21:21:19
2835,53968,199614,2024-04-19 21:21:19
163983,10838,367214,2024-04-19 21:21:19
39249,3722,35028,2024-04-19 21:21:19
21425,2721,68828,2024-04-19 21:21:19
12135,5328,144489,2024-04-19 21:21:19
26873,2903,15289,2024-04-19 21:21:19
75584764,47,8787,2024-04-19 21:21:19
93158430,5049,41516,2024-04-19 21:21:19
2364800,91,3457,2024-04-19 21:21:19
102833300,1,6,2024-04-19 21:21:19
11455,21743,823107,2024-04-19 21:21:19
1874,28078,608662,2024-04-19 21:21:19
15545819,9,72,2024-04-19 21:21:19
612048,810,26032,2024-04-19 21:21:19
18554518,17,1104,2024-04-19 21:21:19
166720,6402,198219,2024-04-19 21:21:19
10435503,16,161,2024-04-19 21:21:19
69989,990,19720,2024-04-19 21:21:19
10630787,327,9894,2024-04-19 21:21:19
28129827,18,7153,2024-04-19 21:21:19
6867,12100,238978,2024-04-19 21:21:19
14459,11190,88878,2024-04-19 21:22:25
1008238,519,8715,2024-04-19 21:22:25
3937380,14,62,2024-04-19 21:22:25
162656,198,68379,2024-04-19 21:22:25
10147,4759,16077,2024-04-19 21:22:25
120000,4566,25113,2024-04-19 21:22:25
75348,2842,18272,2024-04-19 21:22:25
8011,3257,122089,2024-04-19 21:22:25
13094,5717,31515,2024-04-19 21:22:25
163069,6391,51222,2024-04-19 21:22:25
381087,2555,37019,2024-04-19 21:22:25
22112,3489,115309,2024-04-19 21:22:25
31541,2354,84743,2024-04-19 21:22:25
3019,30002,208256,2024-04-19 21:22:25
99201612,3,5,2024-04-19 21:22:25
65732166,506,18230,2024-04-19 21:22:25
35527546,1324,25656,2024-04-19 21:22:25
584561,1633,19601,2024-04-19 21:22:25
1114147,35,2487,2024-04-19 21:22:25
66705802,17,12016,2024-04-19 21:22:25
3717968,1715,33304,2024-04-19 21:22:25
163664,8968,133654,2024-04-19 21:22:25
1799170,50,392,2024-04-19 21:22:25
10111,7768,37185,2024-04-19 21:23:30
28639873,4,17,2024-04-19 21:23:30
59462,1339,54711,2024-04-19 21:23:30
9402,14517,278342,2024-04-19 21:23:30
1307,75676,931378,2024-04-19 21:23:30
26894,1338,29565,2024-04-19 21:23:30
12907,7987,45912,2024-04-19 21:23:30
42179,3325,14672,2024-04-19 21:23:30
54178,3371,161827,2024-04-19 21:23:30
5185,8585,235025,2024-04-19 21:23:30
8936,15664,89920,2024-04-19 21:23:30
81435382,45,2141,2024-04-19 21:23:30
8275,11598,250188,2024-04-19 21:23:30
3269550,18,1536,2024-04-19 21:23:30
1355424,77,2677,2024-04-19 21:23:30
11647,3361,161308,2024-04-19 21:23:30
16249143,2191,18148,2024-04-19 21:23:30
145050,590,65849,2024-04-19 21:23:30
1586478,6484,132252,2024-04-19 21:23:30
585887,3434,99495,2024-04-19 21:23:30
51648,2117,111155,2024-04-19 21:24:35
775815,29,1803,2024-04-19 21:24:35
2162,29911,617655,2024-04-19 21:24:35
64695606,351,3990,2024-04-19 21:24:35
13658,2813,29601,2024-04-19 21:24:35
2926340,597,61221,2024-04-19 21:24:35
79650463,0,47,2024-04-19 21:24:35
166977,1738,61366,2024-04-19 21:24:35
33255577,1116,16009,2024-04-19 21:24:35
701854,5427,56080,2024-04-19 21:24:35
41185,556,21378,2024-04-19 21:24:35
2143979,40,1962,2024-04-19 21:24:35
35541411,6717,8934,2024-04-19 21:24:35
4451,20423,633687,2024-04-19 21:24:35
165381,2725,25884,2024-04-19 21:24:35
266267,133,6575,2024-04-19 21:24:35
98631672,6,671,2024-04-19 21:24:35
19489,1892,26473,2024-04-19 21:24:35
12659,8847,74987,2024-04-19 21:24:35
18487,3374,32308,2024-04-19 21:24:35
53438743,2523,23705,2024-04-19 21:24:35
36110,572,6229,2024-04-19 21:24:35
75669608,517,42997,2024-04-19 21:24:35
1066442,6535,299662,2024-04-19 21:24:35
15227317,13,1730,2024-04-19 21:24:35
11355601,166,6570,2024-04-19 21:24:35
213890,660,30043,2024-04-19 21:24:35
98693331,2,1171,2024-04-19 21:24:35
28597765,2311,20667,2024-04-19 21:24:35
4458861,169,1161,2024-04-19 21:24:35
14191,7093,65123,2024-04-19 21:25:40
146266,318,5508,2024-04-19 21:25:40
403275,7123,25644,2024-04-19 21:25:40
166448,10576,880723,2024-04-19 21:25:40
8885,8342,184064,2024-04-19 21:25:40
85833,3112,65497,2024-04-19 21:25:40
690568,1534,39100,2024-04-19 21:25:40
23720,2807,23716,2024-04-19 21:25:40
705199,6454,87863,2024-04-19 21:25:40
18440,2943,28736,2024-04-19 21:25:40
9351,6897,45898,2024-04-19 21:25:40
80753330,2807,35273,2024-04-19 21:25:40
248354,5713,242833,2024-04-19 21:25:40
10127,3479,50343,2024-04-19 21:25:40
18838319,22,723,2024-04-19 21:25:40
279570,512,146088,2024-04-19 21:25:40
164197,23925,1461152,2024-04-19 21:25:40
5750,449,222069,2024-04-19 21:25:40
3581550,209,7659,2024-04-19 21:25:40
151480,679,15357,2024-04-19 21:25:40
11556,1404,19206,2024-04-19 21:25:40
28149566,84,5680,2024-04-19 21:25:40
17891402,78,1954,2024-04-19 21:25:40
752761,2452,58044,2024-04-19 21:25:40
29430,21124,78550,2024-04-19 21:25:40
11204268,62,1040,2024-04-19 21:26:44
204715,102,13247,2024-04-19 21:26:44
1480,36889,4562622,2024-04-19 21:26:44
265611,2030,14914,2024-04-19 21:26:44
30368,486,6303,2024-04-19 21:26:44
14841549,48,1117,2024-04-19 21:26:44
351082,9455,52003,2024-04-19 21:26:44
35673055,275,28190,2024-04-19 21:26:44
452947,1992,137905,2024-04-19 21:26:44
74104582,71,3058,2024-04-19 21:26:44
1773,37540,1384562,2024-04-19 21:26:44
1035245,981,41789,2024-04-19 21:26:44
21833,3791,13752,2024-04-19 21:26:44
5364456,79,1376,2024-04-19 21:26:44
11754526,1994,244619,2024-04-19 21:26:44
5937862,36,1220,2024-04-19 21:26:44
13024731,2096,13419,2024-04-19 21:26:44
56502,510,12855,2024-04-19 21:26:44
213743,3498,81762,2024-04-19 21:26:44
31880,1603,94239,2024-04-19 21:26:44
102803736,0,221,2024-04-19 21:26:44
3772,7765,266631,2024-04-19 21:26:44
10343298,689,102065,2024-04-19 21:26:44
768161,3552,48455,2024-04-19 21:26:44
3198634,3457,61560,2024-04-19 21:26:44
2434204,335,5863,2024-04-19 21:26:44
21209,1024,27612,2024-04-19 21:26:44
5926,10026,200226,2024-04-19 21:26:44
23326,982,14155,2024-04-19 21:26:44
2616977,48,3131,2024-04-19 21:26:44
742262,2863,48593,2024-04-19 21:26:44
23099,837,120057,2024-04-19 21:26:44
2908618,144,3268,2024-04-19 21:27:48
2644051,2715,156353,2024-04-19 21:27:48
3014788,2307,202193,2024-04-19 21:27:48
35490112,31,176,2024-04-19 21:27:48
90619723,24,14348,2024-04-19 21:27:48
18401,2427,30465,2024-04-19 21:27:48
237925,3507,103496,2024-04-19 21:27:48
7916,13780,915767,2024-04-19 21:27:48
287724,1238,44041,2024-04-19 21:27:48
67898464,1766,45102,2024-04-19 21:27:48
118727,140,2021,2024-04-19 21:27:48
852201,19,21834,2024-04-19 21:27:48
18550233,3332,122919,2024-04-19 21:27:48
3651935,3403,78720,2024-04-19 21:27:48
2372885,14637,241906,2024-04-19 21:27:48
1768169,14,1423,2024-04-19 21:27:48
598783,106,3015,2024-04-19 21:27:48
2221086,14,28727,2024-04-19 21:27:48
8422243,47,2196,2024-04-19 21:27:48
1844624,479,12952,2024-04-19 21:27:48
7556,33281,271876,2024-04-19 21:27:48
67029,369,3876,2024-04-19 21:27:48
165722,1120,172107,2024-04-19 21:27:48
242230,627,89562,2024-04-19 21:27:48
1103,92499,1297137,2024-04-19 21:28:57
89659,597,19992,2024-04-19 21:28:57
14363,21168,54571,2024-04-19 21:28:57
6464060,107,82420,2024-04-19 21:28:57
4593,27319,464403,2024-04-19 21:28:57
7515,12350,108347,2024-04-19 21:28:57
5902,2798,22849,2024-04-19 21:28:57
1905,24587,235156,2024-04-19 21:28:57
50711,6128,159259,2024-04-19 21:28:57
11350,2359,116525,2024-04-19 21:28:57
2619961,10013,142600,2024-04-19 21:28:57
4931,7604,192619,2024-04-19 21:28:57
9217565,518,327626,2024-04-19 21:28:57
25334,2312,44424,2024-04-19 21:28:57
163513,8916,70511,2024-04-19 21:28:57
1309964,62,660,2024-04-19 21:28:57
102400,642,5896,2024-04-19 21:28:57
4066,24360,309156,2024-04-19 21:28:57
3361986,95,2640,2024-04-19 21:28:57
10051115,35,1651,2024-04-19 21:28:57
19339,624,27511,2024-04-19 21:30:05
18759373,41,3518,2024-04-19 21:30:05
19087,7956,49472,2024-04-19 21:30:05
32346,948,12775,2024-04-19 21:30:05
2640,50137,984794,2024-04-19 21:30:05
89097,264,2318,2024-04-19 21:30:05
2433416,11490,277425,2024-04-19 21:30:05
162361,4754,118560,2024-04-19 21:30:05
1556071,20,1186,2024-04-19 21:30:05
1784,35599,4342804,2024-04-19 21:30:05
35446044,1387,7329,2024-04-19 21:30:05
13216,2177,139888,2024-04-19 21:30:05
31181,3005,68612,2024-04-19 21:30:05
9237,12045,60581,2024-04-19 21:30:05
18238318,364,11616,2024-04-19 21:30:05
615808,150,3360,2024-04-19 21:30:05
346691,1544,16845,2024-04-19 21:30:05
8950,6273,117785,2024-04-19 21:30:05
14958,1273,37883,2024-04-19 21:30:05
1091069,260,16343,2024-04-19 21:30:05
11269080,2,14425,2024-04-19 21:30:05
917979,146,9378,2024-04-19 21:30:05
736683,96,1809,2024-04-19 21:30:05
24614,5430,99014,2024-04-19 21:30:05
81123037,158,481,2024-04-19 21:31:12
4869017,369,25042,2024-04-19 21:31:12
312490,547,223881,2024-04-19 21:31:12
583166,848,344221,2024-04-19 21:31:12
14541,1290,38227,2024-04-19 21:31:12
166921,9763,161602,2024-04-19 21:31:12
28072,230,29514,2024-04-19 21:31:12
3832964,64,1706,2024-04-19 21:31:12
12309,2136,80416,2024-04-19 21:31:12
96347835,19,216,2024-04-19 21:31:12
368728,1227,23499,2024-04-19 21:31:12
2973906,32781,397331,2024-04-19 21:32:19
728445,324,4847,2024-04-19 21:32:19
35505451,278,2410,2024-04-19 21:32:19
301305,1624,14159,2024-04-19 21:32:19
17142,3996,120830,2024-04-19 21:32:19
2643717,46,780,2024-04-19 21:32:19
1269456,32,2145,2024-04-19 21:32:19
1222894,59,703,2024-04-19 21:32:19
70912396,5,189,2024-04-19 21:32:19
375185,252,18315,2024-04-19 21:32:19
7294,2589,33248,2024-04-19 21:32:19
1090,69239,2390290,2024-04-19 21:32:19
67229053,39,525,2024-04-19 21:32:19
836465,152,8358,2024-04-19 21:32:19
45630,922,7441,2024-04-19 21:32:19
23814,1518,11120,2024-04-19 21:32:19
27199412,0,114,2024-04-19 21:32:19
65564410,1073,11902,2024-04-19 21:32:19
58350912,45,337,2024-04-19 21:32:19
71683649,1222,61198,2024-04-19 21:32:19
86414,200,17624,2024-04-19 21:32:19
594849,150,5728,2024-04-19 21:32:19
91071,1000,13741,2024-04-19 21:32:19
4835,3681,83758,2024-04-19 21:32:19
162519,2334,26237,2024-04-19 21:33:24
166470,2836,41610,2024-04-19 21:33:24
1680198,32,421,2024-04-19 21:33:24
51695075,23,954,2024-04-19 21:33:24
1140216,385,11881,2024-04-19 21:33:24
10911,4767,91276,2024-04-19 21:33:24
89782279,190,3704,2024-04-19 21:33:24
102001925,0,2,2024-04-19 21:33:24
732400,2713,81907,2024-04-19 21:33:24
70893399,51,531,2024-04-19 21:33:24
423389,28,2070,2024-04-19 21:33:24
51062,4546,66026,2024-04-19 21:33:24
165137,3119,20098,2024-04-19 21:33:24
11275244,1333,39597,2024-04-19 21:33:24
10940355,1156,12039,2024-04-19 21:33:24
3715155,426,33164,2024-04-19 21:33:24
2662993,222,2878,2024-04-19 21:33:24
360316,307,3095,2024-04-19 21:33:24
45072,401,17055,2024-04-19 21:33:24
343481,276,13127,2024-04-19 21:33:24
215561,213,290301,2024-04-19 21:33:24
67427,1532,7151,2024-04-19 21:33:24
7075,25715,108951,2024-04-19 21:34:29
3379,43398,554041,2024-04-19 21:34:29
1478477,941,54984,2024-04-19 21:34:29
14571,5532,71216,2024-04-19 21:34:29
9183565,12,3294,2024-04-19 21:34:29
66379,665,18605,2024-04-19 21:34:29
100746448,1233,15623,2024-04-19 21:34:29
164880,18671,144895,2024-04-19 21:34:29
96125184,28,112,2024-04-19 21:34:29
79716451,9437,60709,2024-04-19 21:34:29
11010767,76,2919,2024-04-19 21:34:29
57432,1301,75379,2024-04-19 21:34:29
10292265,1606,29616,2024-04-19 21:34:29
4536,45671,1169941,2024-04-19 21:34:29
6603028,117,19985,2024-04-19 21:34:29
63091,186,3346,2024-04-19 21:34:29
10250583,1212,50034,2024-04-19 21:34:29
12291,9637,112077,2024-04-19 21:34:29
31146,1528,10481,2024-04-19 21:34:29
166377,10057,377988,2024-04-19 21:34:29
894610,10085,34409,2024-04-19 21:35:33
12990402,48,1586,2024-04-19 21:35:33
11316,12501,396207,2024-04-19 21:35:33
9382289,1822,14081,2024-04-19 21:35:33
20717,871,7924,2024-04-19 21:35:33
2252,26444,435658,2024-04-19 21:35:33
605498,6316,278567,2024-04-19 21:35:33
96888599,13791,5665,2024-04-19 21:35:33
9496791,285,4847,2024-04-19 21:35:33
2513,12991,82981,2024-04-19 21:35:33
3867031,2058,21713,2024-04-19 21:35:33
6609,1964,27473,2024-04-19 21:35:33
2516,35793,703227,2024-04-19 21:35:33
37759,6963,180189,2024-04-19 21:35:33
1125676,5084,55488,2024-04-19 21:35:33
13703,38433,687673,2024-04-19 21:35:33
26035,900,9977,2024-04-19 21:35:33
8794,3172,119456,2024-04-19 21:35:33
10247020,304,17611,2024-04-19 21:35:33
1206743,2673,119509,2024-04-19 21:35:33
18851732,616,15341,2024-04-19 21:35:33
82302235,6,427,2024-04-19 21:35:33
450185,621,3400,2024-04-19 21:35:33
7943612,1101,43176,2024-04-19 21:35:33
35661131,48,4349,2024-04-19 21:35:33
24422,2123,42951,2024-04-19 21:35:33
40659990,16,1327,2024-04-19 21:36:38
18947024,121,23770,2024-04-19 21:36:38
687274,1686,259740,2024-04-19 21:36:38
3760423,1748,47895,2024-04-19 21:36:38
11099,3623,30642,2024-04-19 21:36:38
78685992,45,10733,2024-04-19 21:36:38
521134,2182,229080,2024-04-19 21:36:38
66693271,14,1556,2024-04-19 21:36:38
31439,137,26828,2024-04-19 21:36:38
656412,773,4251,2024-04-19 21:36:38
119834,14,3904,2024-04-19 21:36:38
1912,38969,1266705,2024-04-19 21:36:38
71012239,14,2311,2024-04-19 21:36:38
33112179,4,11,2024-04-19 21:36:38
234625,7896,334107,2024-04-19 21:36:38
24791306,18,3282,2024-04-19 21:36:38
102610792,0,50,2024-04-19 21:36:38
24513,2272,24177,2024-04-19 21:36:38
163042,1761,60128,2024-04-19 21:36:38
5071271,863,80183,2024-04-19 21:37:42
240880,17,5884,2024-04-19 21:37:42
34664,2025,15283,2024-04-19 21:37:42
2736516,404,32390,2024-04-19 21:37:42
15213,1938,59398,2024-04-19 21:37:42
96157938,4785,48804,2024-04-19 21:37:42
157342,11488,385989,2024-04-19 21:37:42
1821549,3405,99979,2024-04-19 21:37:42
689669,2129,59091,2024-04-19 21:38:45
2380,65863,873596,2024-04-19 21:38:45
165978,3517,85855,2024-04-19 21:38:45
1760,27702,836651,2024-04-19 21:38:45
2576548,11977,233270,2024-04-19 21:38:45
10463013,1525,272341,2024-04-19 21:38:45
947791,2073,145529,2024-04-19 21:38:45
11831,2073,17857,2024-04-19 21:38:45
1960805,23,9526,2024-04-19 21:38:45
80249993,18,537,2024-04-19 21:38:45
2155,37229,994206,2024-04-19 21:38:45
3816881,1265,17986,2024-04-19 21:38:45
3053453,27,1355,2024-04-19 21:38:45
32578,470,8750,2024-04-19 21:38:45
116627,1085,56025,2024-04-19 21:38:45
1195173,1710,70980,2024-04-19 21:38:45
495856,1455,27776,2024-04-19 21:38:45
96200839,934,83809,2024-04-19 21:38:45
115444,2020,12812,2024-04-19 21:39:55
494051,2212,40325,2024-04-19 21:39:55
13073,13497,70320,2024-04-19 21:39:55
15218920,913,6065,2024-04-19 21:39:55
1554297,476,25059,2024-04-19 21:39:55
33454681,2,225,2024-04-19 21:39:55
4514749,33,2856,2024-04-19 21:39:55
107722,21,3685,2024-04-19 21:39:55
69264673,1213,28159,2024-04-19 21:39:55
80882079,13,667,2024-04-19 21:39:55
11637,4825,83680,2024-04-19 21:39:55
40519,819,12502,2024-04-19 21:39:55
18289562,353,26464,2024-04-19 21:39:55
14303,12187,71376,2024-04-19 21:39:55
22564,1710,17882,2024-04-19 21:39:55
101147392,3,711,2024-04-19 21:39:55
398606,2946,29517,2024-04-19 21:39:55
1953029,24,7756,2024-04-19 21:39:55
108340,11681,95404,2024-04-19 21:39:55
89290648,29,7314,2024-04-19 21:39:55
1788903,1048,36967,2024-04-19 21:39:55
20573,6447,33070,2024-04-19 21:40:59
35595,946,9913,2024-04-19 21:40:59
3771,14348,343746,2024-04-19 21:40:59
675378,132,6843,2024-04-19 21:40:59
2198856,2288,18174,2024-04-19 21:40:59
11212367,221,2212,2024-04-19 21:40:59
28670175,84,1343,2024-04-19 21:40:59
71575605,3187,42565,2024-04-19 21:40:59
647285,487,7623,2024-04-19 21:40:59
3770,4097,71104,2024-04-19 21:40:59
166772,10145,46560,2024-04-19 21:42:07
23101,4288,42084,2024-04-19 21:42:07
7077,2154,249122,2024-04-19 21:42:07
3967399,1218,66781,2024-04-19 21:42:07
1257738,635,12892,2024-04-19 21:42:07
608678,2690,62405,2024-04-19 21:42:07
28156433,43,17228,2024-04-19 21:42:07
1835,56241,341670,2024-04-19 21:42:07
28352,4643,45061,2024-04-19 21:42:07
166643,9641,229304,2024-04-19 21:42:07
56625,674,27395,2024-04-19 21:42:07
56350,1290,15984,2024-04-19 21:42:07
2556957,97,4339,2024-04-19 21:42:07
49452,53,2577,2024-04-19 21:42:07
10779476,2204,117467,2024-04-19 21:42:07
10266947,4693,41804,2024-04-19 21:42:07
18420478,283,14980,2024-04-19 21:42:07
6146,12196,32478,2024-04-19 21:42:07
725969,3,5286,2024-04-19 21:42:07
452426,1768,25462,2024-04-19 21:42:07
90575938,190,2272,2024-04-19 21:42:07
200365,928,10366,2024-04-19 21:42:07
12446,35021,170434,2024-04-19 21:43:14
8122274,178,589,2024-04-19 21:43:14
2945454,729,5959,2024-04-19 21:43:14
2272,72654,1302026,2024-04-19 21:43:14
40770158,33,2478,2024-04-19 21:43:14
12751,2475,48211,2024-04-19 21:43:14
6249924,214,4479,2024-04-19 21:43:14
26051,5654,60885,2024-04-19 21:43:14
18313561,96,1761,2024-04-19 21:43:14
164711,8716,145802,2024-04-19 21:43:14
1057159,1905,81589,2024-04-19 21:43:14
294101,170,28315,2024-04-19 21:43:14
9977,1559,85564,2024-04-19 21:43:14
3091870,785,221414,2024-04-19 21:43:14
11075,26375,413205,2024-04-19 21:44:21
125364,248,13975,2024-04-19 21:44:21
137624,2011,181031,2024-04-19 21:44:21
150573,3210,351035,2024-04-19 21:44:21
165782,1198,41744,2024-04-19 21:44:21
2033586,427,7512,2024-04-19 21:44:21
2193,3924,57336,2024-04-19 21:44:21
2253872,9604,217712,2024-04-19 21:44:21
15233058,487,65125,2024-04-19 21:44:21
3055,77840,1482352,2024-04-19 21:44:21
4548,460,28851,2024-04-19 21:44:21
7834,7051,1039034,2024-04-19 21:44:21
9703,30740,250932,2024-04-19 21:44:21
3731368,740,37281,2024-04-19 21:44:21
162650,5953,76759,2024-04-19 21:44:21
26553522,260,1728,2024-04-19 21:44:21
10917711,1026,17126,2024-04-19 21:44:21
4995975,305,42067,2024-04-19 21:44:21
1294704,823,10087,2024-04-19 21:44:21
846940,2554,22416,2024-04-19 21:45:28
1967933,115,2417,2024-04-19 21:45:28
3076102,854,46080,2024-04-19 21:45:28
118422,834,14441,2024-04-19 21:45:28
79657,1334,87986,2024-04-19 21:45:28
137969,5209,159171,2024-04-19 21:45:28
3672,19894,217054,2024-04-19 21:45:28
3214,10879,497775,2024-04-19 21:45:28
56766,931,6061,2024-04-19 21:45:28
74514529,5975,173148,2024-04-19 21:45:28
9230160,359,12984,2024-04-19 21:45:28
10157,3833,57428,2024-04-19 21:45:28
1771432,22939,514304,2024-04-19 21:45:28
937112,2226,131279,2024-04-19 21:45:28
12196,1210,75604,2024-04-19 21:45:28
98525360,504,30624,2024-04-19 21:45:28
10086,4005,30269,2024-04-19 21:45:28
2400217,3,3005,2024-04-19 21:46:14
3185,75503,5080312,2024-04-19 21:46:14
73234923,38035,532588,2024-04-19 21:46:14
60014,667,7731,2024-04-19 21:46:14
6378499,70,4544,2024-04-19 21:46:14
23441,6554,74864,2024-04-19 21:46:14
68752751,15,899,2024-04-19 21:46:14
3225165,1024,22102,2024-04-19 21:46:14
417913,18,6600,2024-04-19 21:46:14
